num,tar,contr,v1,v2,pid_v1,pid_v2,pid_out,pid_in
4457,0.000,-0.000,0.000,-0.000,15.905,-0.302,-15.908,-1.114
4458,0.000,0.000,0.000,-0.000,15.902,-0.313,-15.905,-1.114
4459,0.000,0.000,-0.000,0.000,15.899,-0.324,-15.902,-1.114
4460,0.000,-0.000,0.000,-0.000,15.896,-0.335,-15.899,-1.113
4461,0.000,0.000,-0.000,0.000,15.892,-0.346,-15.896,-1.113
4462,0.000,-0.000,-0.000,-0.000,15.889,-0.357,-15.892,-1.113
4463,0.000,0.000,-0.000,0.000,15.885,-0.368,-15.889,-1.113
4464,0.000,-0.000,0.000,-0.000,15.882,-0.380,-15.885,-1.113
4465,0.000,0.000,0.000,-0.000,15.878,-0.391,-15.882,-1.112
4466,0.000,0.000,-0.000,0.000,15.874,-0.402,-15.878,-1.112
4467,0.000,-0.000,0.000,-0.000,15.870,-0.413,-15.874,-1.112
4468,0.000,0.000,-0.000,0.000,15.866,-0.424,-15.870,-1.112
4469,0.000,-0.000,-0.000,-0.000,15.862,-0.435,-15.866,-1.111
4470,0.000,0.000,-0.000,0.000,15.857,-0.446,-15.862,-1.111
4471,0.000,-0.000,0.000,-0.000,15.853,-0.457,-15.857,-1.111
4472,0.000,0.000,-0.000,-0.000,15.848,-0.469,-15.853,-1.110
4473,0.000,0.000,-0.000,0.000,15.844,-0.480,-15.848,-1.110
4474,0.000,-0.000,0.000,-0.000,15.839,-0.491,-15.844,-1.110
4475,0.000,0.000,0.000,-0.000,15.834,-0.502,-15.839,-1.109
4476,0.000,0.000,-0.000,0.000,15.829,-0.513,-15.834,-1.109
4477,0.000,-0.000,0.000,-0.000,15.824,-0.524,-15.829,-1.109
4478,0.000,0.000,-0.000,0.000,15.818,-0.535,-15.824,-1.108
4479,0.000,-0.000,-0.000,-0.000,15.813,-0.546,-15.818,-1.108
4480,0.000,0.000,-0.000,0.000,15.808,-0.557,-15.813,-1.108
4481,0.000,-0.000,0.000,-0.000,15.802,-0.568,-15.808,-1.107
4482,0.000,0.000,0.000,-0.000,15.796,-0.579,-15.802,-1.107
4483,0.000,0.000,-0.000,0.000,15.791,-0.590,-15.796,-1.107
4484,0.000,-0.000,0.000,-0.000,15.785,-0.602,-15.791,-1.106
4485,0.000,0.000,-0.000,0.000,15.779,-0.613,-15.785,-1.106
4486,0.000,-0.000,-0.000,-0.000,15.773,-0.624,-15.779,-1.105
4487,0.000,0.000,-0.000,0.000,15.766,-0.635,-15.773,-1.105
4488,0.000,-0.000,0.000,-0.000,15.760,-0.646,-15.766,-1.105
4489,0.000,0.000,0.000,-0.000,15.754,-0.657,-15.760,-1.104
4490,0.000,0.000,-0.000,0.000,15.747,-0.668,-15.754,-1.104
4491,0.000,-0.000,0.000,-0.000,15.740,-0.679,-15.747,-1.103
4492,0.000,0.000,-0.000,0.000,15.733,-0.690,-15.740,-1.103
4493,0.000,-0.000,-0.000,-0.000,15.727,-0.701,-15.733,-1.102
4494,0.000,0.000,-0.000,0.000,15.720,-0.712,-15.727,-1.102
4495,0.000,-0.000,0.000,-0.000,15.712,-0.723,-15.720,-1.101
4496,0.000,0.000,-0.000,-0.000,15.705,-0.734,-15.712,-1.101
4497,0.000,0.000,-0.000,0.000,15.698,-0.745,-15.705,-1.101
4498,0.000,-0.000,0.000,-0.000,15.690,-0.756,-15.698,-1.100
4499,0.000,0.000,0.000,-0.000,15.683,-0.767,-15.690,-1.100
4500,0.000,0.000,-0.000,0.000,15.675,-0.778,-15.683,-1.099
4501,0.000,-0.000,0.000,-0.000,15.667,-0.789,-15.675,-1.098
4502,0.000,0.000,-0.000,0.000,15.660,-0.800,-15.667,-1.098
4503,0.000,-0.000,-0.000,-0.000,15.652,-0.811,-15.660,-1.097
4504,0.000,0.000,-0.000,0.000,15.643,-0.822,-15.652,-1.097
4505,0.000,-0.000,0.000,-0.000,15.635,-0.833,-15.643,-1.096
4506,0.000,0.000,0.000,-0.000,15.627,-0.844,-15.635,-1.096
4507,0.000,0.000,-0.000,0.000,15.618,-0.855,-15.627,-1.095
4508,0.000,-0.000,0.000,-0.000,15.610,-0.866,-15.618,-1.095
4509,0.000,0.000,-0.000,0.000,15.601,-0.877,-15.610,-1.094
4510,0.000,-0.000,-0.000,-0.000,15.592,-0.888,-15.601,-1.093
4511,0.000,0.000,-0.000,0.000,15.584,-0.898,-15.592,-1.093
4512,0.000,-0.000,0.000,-0.000,15.575,-0.909,-15.584,-1.092
4513,0.000,0.000,-0.000,-0.000,15.566,-0.920,-15.575,-1.092
4514,0.000,0.000,-0.000,0.000,15.556,-0.931,-15.566,-1.091
4515,0.000,-0.000,0.000,-0.000,15.547,-0.942,-15.556,-1.090
4516,0.000,0.000,0.000,-0.000,15.538,-0.953,-15.547,-1.090
4517,0.000,0.000,-0.000,0.000,15.528,-0.964,-15.538,-1.089
4518,0.000,-0.000,0.000,-0.000,15.518,-0.975,-15.528,-1.088
4519,0.000,0.000,-0.000,0.000,15.509,-0.986,-15.518,-1.088
4520,0.000,-0.000,-0.000,-0.000,15.499,-0.997,-15.509,-1.087
4521,0.000,0.000,-0.000,0.000,15.489,-1.007,-15.499,-1.086
4522,0.000,-0.000,0.000,-0.000,15.479,-1.018,-15.489,-1.086
4523,0.000,0.000,0.000,-0.000,15.469,-1.029,-15.479,-1.085
4524,0.000,0.000,-0.000,0.000,15.458,-1.040,-15.469,-1.084
4525,0.000,-0.000,0.000,-0.000,15.448,-1.051,-15.458,-1.084
4526,0.000,0.000,-0.000,0.000,15.437,-1.062,-15.448,-1.083
4527,0.000,-0.000,-0.000,-0.000,15.427,-1.072,-15.437,-1.082
4528,0.000,0.000,-0.000,0.000,15.416,-1.083,-15.427,-1.082
4529,0.000,-0.000,0.000,-0.000,15.405,-1.094,-15.416,-1.081
4530,0.000,0.000,-0.000,-0.000,15.394,-1.105,-15.405,-1.080
4531,0.000,0.000,-0.000,0.000,15.383,-1.116,-15.394,-1.079
4532,0.000,-0.000,0.000,-0.000,15.372,-1.126,-15.383,-1.079
4533,0.000,0.000,0.000,-0.000,15.361,-1.137,-15.372,-1.078
4534,0.000,0.000,-0.000,0.000,15.349,-1.148,-15.361,-1.077
4535,0.000,-0.000,0.000,-0.000,15.338,-1.159,-15.349,-1.076
4536,0.000,0.000,-0.000,0.000,15.326,-1.170,-15.338,-1.075
4537,0.000,-0.000,-0.000,-0.000,15.315,-1.180,-15.326,-1.075
4538,0.000,0.000,-0.000,0.000,15.303,-1.191,-15.315,-1.074
4539,0.000,-0.000,0.000,-0.000,15.291,-1.202,-15.303,-1.073
4540,0.000,0.000,0.000,-0.000,15.279,-1.212,-15.291,-1.072
4541,0.000,0.000,-0.000,0.000,15.267,-1.223,-15.279,-1.071
4542,0.000,-0.000,0.000,-0.000,15.255,-1.234,-15.267,-1.071
4543,0.000,0.000,-0.000,0.000,15.242,-1.245,-15.255,-1.070
4544,0.000,-0.000,-0.000,-0.000,15.230,-1.255,-15.242,-1.069
4545,0.000,0.000,-0.000,0.000,15.217,-1.266,-15.230,-1.068
4546,0.000,-0.000,0.000,-0.000,15.205,-1.277,-15.217,-1.067
4547,0.000,0.000,0.000,-0.000,15.192,-1.287,-15.205,-1.066
4548,0.000,0.000,-0.000,0.000,15.179,-1.298,-15.192,-1.065
4549,0.000,-0.000,0.000,-0.000,15.166,-1.309,-15.179,-1.065
4550,0.000,0.000,-0.000,0.000,15.153,-1.319,-15.166,-1.064
4551,0.000,-0.000,-0.000,-0.000,15.140,-1.330,-15.153,-1.063
4552,0.000,0.000,-0.000,0.000,15.126,-1.340,-15.140,-1.062
4553,0.000,-0.000,0.000,-0.000,15.113,-1.351,-15.126,-1.061
4554,0.000,0.000,-0.000,-0.000,15.100,-1.362,-15.113,-1.060
4555,0.000,0.000,-0.000,0.000,15.086,-1.372,-15.100,-1.059
4556,0.000,-0.000,0.000,-0.000,15.072,-1.383,-15.086,-1.058
4557,0.000,0.000,0.000,-0.000,15.058,-1.393,-15.072,-1.057
4558,0.000,0.000,-0.000,0.000,15.044,-1.404,-15.058,-1.056
4559,0.000,-0.000,0.000,-0.000,15.030,-1.415,-15.044,-1.055
4560,0.000,0.000,-0.000,0.000,15.016,-1.425,-15.030,-1.054
4561,0.000,-0.000,-0.000,-0.000,15.002,-1.436,-15.016,-1.053
4562,0.000,0.000,-0.000,0.000,14.988,-1.446,-15.002,-1.052
4563,0.000,-0.000,0.000,-0.000,14.973,-1.457,-14.988,-1.051
4564,0.000,0.000,0.000,-0.000,14.959,-1.467,-14.973,-1.050
4565,0.000,0.000,-0.000,0.000,14.944,-1.478,-14.959,-1.049
4566,0.000,-0.000,0.000,-0.000,14.929,-1.488,-14.944,-1.048
4567,0.000,0.000,-0.000,0.000,14.914,-1.499,-14.929,-1.047
4568,0.000,-0.000,-0.000,-0.000,14.899,-1.509,-14.914,-1.046
4569,0.000,0.000,-0.000,0.000,14.884,-1.520,-14.899,-1.045
4570,0.000,-0.000,0.000,-0.000,14.869,-1.530,-14.884,-1.044
4571,0.000,0.000,-0.000,-0.000,14.854,-1.540,-14.869,-1.043
4572,0.000,0.000,-0.000,0.000,14.838,-1.551,-14.854,-1.042
4573,0.000,-0.000,0.000,-0.000,14.823,-1.561,-14.838,-1.041
4574,0.000,0.000,0.000,-0.000,14.807,-1.572,-14.823,-1.040
4575,0.000,0.000,-0.000,0.000,14.791,-1.582,-14.807,-1.039
4576,0.000,-0.000,0.000,-0.000,14.776,-1.592,-14.791,-1.038
4577,0.000,0.000,-0.000,0.000,14.760,-1.603,-14.776,-1.037
4578,0.000,-0.000,-0.000,-0.000,14.744,-1.613,-14.760,-1.036
4579,0.000,0.000,-0.000,0.000,14.728,-1.623,-14.744,-1.035
4580,0.000,-0.000,0.000,-0.000,14.711,-1.634,-14.728,-1.034
4581,0.000,0.000,0.000,-0.000,14.695,-1.644,-14.711,-1.032
4582,0.000,0.000,-0.000,0.000,14.679,-1.654,-14.695,-1.031
4583,0.000,-0.000,0.000,-0.000,14.662,-1.665,-14.679,-1.030
4584,0.000,0.000,-0.000,0.000,14.645,-1.675,-14.662,-1.029
4585,0.000,-0.000,-0.000,-0.000,14.629,-1.685,-14.645,-1.028
4586,0.000,0.000,-0.000,0.000,14.612,-1.696,-14.629,-1.027
4587,0.000,-0.000,0.000,-0.000,14.595,-1.706,-14.612,-1.026
4588,0.000,0.000,0.000,-0.000,14.578,-1.716,-14.595,-1.024
4589,0.000,0.000,-0.000,0.000,14.561,-1.726,-14.578,-1.023
4590,0.000,-0.000,0.000,-0.000,14.543,-1.737,-14.561,-1.022
4591,0.000,0.000,-0.000,0.000,14.526,-1.747,-14.543,-1.021
4592,0.000,-0.000,-0.000,-0.000,14.508,-1.757,-14.526,-1.020
4593,0.000,0.000,-0.000,0.000,14.491,-1.767,-14.508,-1.018
4594,0.000,-0.000,0.000,-0.000,14.473,-1.777,-14.491,-1.017
4595,0.000,0.000,-0.000,-0.000,14.455,-1.787,-14.473,-1.016
4596,0.000,0.000,-0.000,0.000,14.438,-1.798,-14.455,-1.015
4597,0.000,-0.000,0.000,-0.000,14.420,-1.808,-14.438,-1.014
4598,0.000,0.000,0.000,-0.000,14.402,-1.818,-14.420,-1.012
4599,0.000,0.000,-0.000,0.000,14.383,-1.828,-14.402,-1.011
4600,0.000,-0.000,0.000,-0.000,14.365,-1.838,-14.383,-1.010
4601,0.000,0.000,-0.000,0.000,14.347,-1.848,-14.365,-1.009
4602,0.000,-0.000,-0.000,-0.000,14.328,-1.858,-14.347,-1.007
4603,0.000,0.000,-0.000,0.000,14.310,-1.868,-14.328,-1.006
4604,0.000,-0.000,0.000,-0.000,14.291,-1.878,-14.310,-1.005
4605,0.000,0.000,0.000,-0.000,14.272,-1.888,-14.291,-1.003
4606,0.000,0.000,-0.000,0.000,14.253,-1.898,-14.272,-1.002
4607,0.000,-0.000,0.000,-0.000,14.234,-1.908,-14.253,-1.001
4608,0.000,0.000,-0.000,0.000,14.215,-1.918,-14.234,-0.999
4609,0.000,-0.000,-0.000,-0.000,14.196,-1.928,-14.215,-0.998
4610,0.000,0.000,-0.000,0.000,14.177,-1.938,-14.196,-0.997
4611,0.000,-0.000,0.000,-0.000,14.157,-1.948,-14.177,-0.995
4612,0.000,0.000,-0.000,-0.000,14.138,-1.958,-14.157,-0.994
4613,0.000,0.000,-0.000,0.000,14.118,-1.968,-14.138,-0.993
4614,0.000,-0.000,0.000,-0.000,14.099,-1.978,-14.118,-0.991
4615,0.000,0.000,0.000,-0.000,14.079,-1.988,-14.099,-0.990
4616,0.000,0.000,-0.000,0.000,14.059,-1.998,-14.079,-0.989
4617,0.000,-0.000,0.000,-0.000,14.039,-2.008,-14.059,-0.987
4618,0.000,0.000,-0.000,0.000,14.019,-2.018,-14.039,-0.986
4619,0.000,-0.000,-0.000,-0.000,13.999,-2.027,-14.019,-0.985
4620,0.000,0.000,-0.000,0.000,13.978,-2.037,-13.999,-0.983
4621,0.000,-0.000,0.000,-0.000,13.958,-2.047,-13.978,-0.982
4622,0.000,0.000,0.000,-0.000,13.938,-2.057,-13.958,-0.980
4623,0.000,0.000,-0.000,0.000,13.917,-2.067,-13.938,-0.979
4624,0.000,-0.000,0.000,-0.000,13.896,-2.076,-13.917,-0.978
4625,0.000,0.000,-0.000,0.000,13.876,-2.086,-13.896,-0.976
4626,0.000,-0.000,-0.000,-0.000,13.855,-2.096,-13.876,-0.975
4627,0.000,0.000,-0.000,0.000,13.834,-2.106,-13.855,-0.973
4628,0.000,-0.000,0.000,-0.000,13.813,-2.115,-13.834,-0.972
4629,0.000,0.000,-0.000,-0.000,13.792,-2.125,-13.813,-0.970
4630,0.000,0.000,-0.000,0.000,13.770,-2.135,-13.792,-0.969
4631,0.000,-0.000,0.000,-0.000,13.749,-2.144,-13.770,-0.967
4632,0.000,0.000,0.000,-0.000,13.728,-2.154,-13.749,-0.966
4633,0.000,0.000,-0.000,0.000,13.706,-2.164,-13.728,-0.964
4634,0.000,-0.000,0.000,-0.000,13.684,-2.173,-13.706,-0.963
4635,0.000,0.000,-0.000,0.000,13.663,-2.183,-13.684,-0.961
4636,0.000,-0.000,-0.000,-0.000,13.641,-2.193,-13.663,-0.960
4637,0.000,0.000,-0.000,0.000,13.619,-2.202,-13.641,-0.958
4638,0.000,-0.000,0.000,-0.000,13.597,-2.212,-13.619,-0.957
4639,0.000,0.000,0.000,-0.000,13.575,-2.221,-13.597,-0.955
4640,0.000,0.000,-0.000,0.000,13.552,-2.231,-13.575,-0.954
4641,0.000,-0.000,0.000,-0.000,13.530,-2.240,-13.552,-0.952
4642,0.000,0.000,-0.000,0.000,13.508,-2.250,-13.530,-0.951
4643,0.000,-0.000,-0.000,-0.000,13.485,-2.259,-13.508,-0.949
4644,0.000,0.000,-0.000,0.000,13.463,-2.269,-13.485,-0.948
4645,0.000,-0.000,0.000,-0.000,13.440,-2.278,-13.463,-0.946
4646,0.000,0.000,0.000,-0.000,13.417,-2.288,-13.440,-0.944
4647,0.000,0.000,-0.000,0.000,13.394,-2.297,-13.417,-0.943
4648,0.000,-0.000,0.000,-0.000,13.371,-2.307,-13.394,-0.941
4649,0.000,0.000,-0.000,0.000,13.348,-2.316,-13.371,-0.940
4650,0.000,-0.000,-0.000,-0.000,13.325,-2.325,-13.348,-0.938
4651,0.000,0.000,-0.000,0.000,13.302,-2.335,-13.325,-0.937
4652,0.000,-0.000,0.000,-0.000,13.279,-2.344,-13.302,-0.935
4653,0.000,0.000,-0.000,-0.000,13.255,-2.353,-13.279,-0.933
4654,0.000,0.000,-0.000,0.000,13.232,-2.363,-13.255,-0.932
4655,0.000,-0.000,0.000,-0.000,13.208,-2.372,-13.232,-0.930
4656,0.000,0.000,0.000,-0.000,13.184,-2.381,-13.208,-0.928
4657,0.000,0.000,-0.000,0.000,13.160,-2.391,-13.184,-0.927
4658,0.000,-0.000,0.000,-0.000,13.136,-2.400,-13.160,-0.925
4659,0.000,0.000,-0.000,0.000,13.112,-2.409,-13.136,-0.923
4660,0.000,-0.000,-0.000,-0.000,13.088,-2.418,-13.112,-0.922
4661,0.000,0.000,-0.000,0.000,13.064,-2.428,-13.088,-0.920
4662,0.000,-0.000,0.000,-0.000,13.040,-2.437,-13.064,-0.918
4663,0.000,0.000,0.000,-0.000,13.016,-2.446,-13.040,-0.917
4664,0.000,0.000,-0.000,0.000,12.991,-2.455,-13.016,-0.915
4665,0.000,-0.000,0.000,-0.000,12.967,-2.464,-12.991,-0.913
4666,0.000,0.000,-0.000,0.000,12.942,-2.473,-12.967,-0.912
4667,0.000,-0.000,-0.000,-0.000,12.917,-2.482,-12.942,-0.910
4668,0.000,0.000,-0.000,0.000,12.892,-2.491,-12.917,-0.908
4669,0.000,-0.000,0.000,-0.000,12.867,-2.501,-12.892,-0.906
4670,0.000,0.000,-0.000,-0.000,12.842,-2.510,-12.867,-0.905
4671,0.000,0.000,-0.000,0.000,12.817,-2.519,-12.842,-0.903
4672,0.000,-0.000,0.000,-0.000,12.792,-2.528,-12.817,-0.901
4673,0.000,0.000,0.000,-0.000,12.767,-2.537,-12.792,-0.900
4674,0.000,0.000,-0.000,0.000,12.742,-2.546,-12.767,-0.898
4675,0.000,-0.000,0.000,-0.000,12.716,-2.555,-12.742,-0.896
4676,0.000,0.000,-0.000,0.000,12.691,-2.563,-12.716,-0.894
4677,0.000,-0.000,-0.000,-0.000,12.665,-2.572,-12.691,-0.892
4678,0.000,0.000,-0.000,0.000,12.639,-2.581,-12.665,-0.891
4679,0.000,-0.000,0.000,-0.000,12.613,-2.590,-12.639,-0.889
4680,0.000,0.000,0.000,-0.000,12.587,-2.599,-12.613,-0.887
4681,0.000,0.000,-0.000,0.000,12.561,-2.608,-12.587,-0.885
4682,0.000,-0.000,0.000,-0.000,12.535,-2.617,-12.561,-0.884
4683,0.000,0.000,-0.000,0.000,12.509,-2.626,-12.535,-0.882
4684,0.000,-0.000,-0.000,-0.000,12.483,-2.634,-12.509,-0.880
4685,0.000,0.000,-0.000,0.000,12.457,-2.643,-12.483,-0.878
4686,0.000,-0.000,0.000,-0.000,12.430,-2.652,-12.457,-0.876
4687,0.000,0.000,0.000,-0.000,12.404,-2.661,-12.430,-0.874
4688,0.000,0.000,-0.000,0.000,12.377,-2.669,-12.404,-0.873
4689,0.000,-0.000,0.000,-0.000,12.350,-2.678,-12.377,-0.871
4690,0.000,0.000,0.000,-0.000,12.324,-2.687,-12.350,-0.869
4691,0.000,0.000,-0.000,0.000,12.297,-2.695,-12.324,-0.867
4692,0.000,-0.000,0.000,-0.000,12.270,-2.704,-12.297,-0.865
4693,0.000,0.000,-0.000,0.000,12.243,-2.713,-12.270,-0.863
4694,0.000,-0.000,-0.000,-0.000,12.216,-2.721,-12.243,-0.861
4695,0.000,0.000,-0.000,0.000,12.188,-2.730,-12.216,-0.859
4696,0.000,-0.000,0.000,-0.000,12.161,-2.739,-12.188,-0.858
4697,0.000,0.000,0.000,-0.000,12.134,-2.747,-12.161,-0.856
4698,0.000,0.000,-0.000,0.000,12.106,-2.756,-12.134,-0.854
4699,0.000,-0.000,0.000,-0.000,12.079,-2.764,-12.106,-0.852
4700,0.000,0.000,-0.000,0.000,12.051,-2.773,-12.079,-0.850
4701,0.000,-0.000,-0.000,-0.000,12.023,-2.781,-12.051,-0.848
4702,0.000,0.000,-0.000,0.000,11.995,-2.790,-12.023,-0.846
4703,0.000,-0.000,0.000,-0.000,11.968,-2.798,-11.995,-0.844
4704,0.000,0.000,0.000,-0.000,11.940,-2.806,-11.968,-0.842
4705,0.000,0.000,-0.000,0.000,11.912,-2.815,-11.940,-0.840
4706,0.000,-0.000,0.000,-0.000,11.883,-2.823,-11.912,-0.838
4707,0.000,0.000,-0.000,0.000,11.855,-2.832,-11.883,-0.836
4708,0.000,-0.000,-0.000,-0.000,11.827,-2.840,-11.855,-0.834
4709,0.000,0.000,-0.000,0.000,11.798,-2.848,-11.827,-0.832
4710,0.000,-0.000,0.000,-0.000,11.770,-2.857,-11.798,-0.830
4711,0.000,0.000,-0.000,-0.000,11.741,-2.865,-11.770,-0.829
4712,0.000,0.000,-0.000,0.000,11.713,-2.873,-11.741,-0.827
4713,0.000,-0.000,0.000,-0.000,11.684,-2.881,-11.713,-0.825
4714,0.000,0.000,0.000,-0.000,11.655,-2.890,-11.684,-0.823
4715,0.000,0.000,-0.000,0.000,11.626,-2.898,-11.655,-0.821
4716,0.000,-0.000,0.000,-0.000,11.597,-2.906,-11.626,-0.819
4717,0.000,0.000,-0.000,0.000,11.568,-2.914,-11.597,-0.817
4718,0.000,-0.000,-0.000,-0.000,11.539,-2.922,-11.568,-0.814
4719,0.000,0.000,-0.000,0.000,11.510,-2.930,-11.539,-0.812
4720,0.000,-0.000,0.000,-0.000,11.481,-2.939,-11.510,-0.810
4721,0.000,0.000,0.000,-0.000,11.451,-2.947,-11.481,-0.808
4722,0.000,0.000,-0.000,0.000,11.422,-2.955,-11.451,-0.806
4723,0.000,-0.000,0.000,-0.000,11.392,-2.963,-11.422,-0.804
4724,0.000,0.000,-0.000,0.000,11.363,-2.971,-11.392,-0.802
4725,0.000,-0.000,-0.000,-0.000,11.333,-2.979,-11.363,-0.800
4726,0.000,0.000,-0.000,0.000,11.303,-2.987,-11.333,-0.798
4727,0.000,-0.000,0.000,-0.000,11.273,-2.995,-11.303,-0.796
4728,0.000,0.000,-0.000,-0.000,11.243,-3.003,-11.273,-0.794
4729,0.000,0.000,-0.000,0.000,11.213,-3.011,-11.243,-0.792
4730,0.000,-0.000,0.000,-0.000,11.183,-3.018,-11.213,-0.790
4731,0.000,0.000,0.000,-0.000,11.153,-3.026,-11.183,-0.788
4732,0.000,0.000,-0.000,0.000,11.123,-3.034,-11.153,-0.786
4733,0.000,-0.000,0.000,-0.000,11.092,-3.042,-11.123,-0.784
4734,0.000,0.000,-0.000,0.000,11.062,-3.050,-11.092,-0.781
4735,0.000,-0.000,-0.000,-0.000,11.031,-3.058,-11.062,-0.779
4736,0.000,0.000,-0.000,0.000,11.001,-3.065,-11.031,-0.777
4737,0.000,-0.000,0.000,-0.000,10.970,-3.073,-11.001,-0.775
4738,0.000,0.000,0.000,-0.000,10.939,-3.081,-10.970,-0.773
4739,0.000,0.000,-0.000,0.000,10.909,-3.089,-10.939,-0.771
4740,0.000,-0.000,0.000,-0.000,10.878,-3.096,-10.909,-0.769
4741,0.000,0.000,-0.000,0.000,10.847,-3.104,-10.878,-0.766
4742,0.000,-0.000,-0.000,-0.000,10.816,-3.112,-10.847,-0.764
4743,0.000,0.000,-0.000,0.000,10.785,-3.119,-10.816,-0.762
4744,0.000,-0.000,0.000,-0.000,10.753,-3.127,-10.785,-0.760
4745,0.000,0.000,0.000,-0.000,10.722,-3.134,-10.753,-0.758
4746,0.000,0.000,-0.000,0.000,10.691,-3.142,-10.722,-0.756
4747,0.000,-0.000,0.000,-0.000,10.659,-3.149,-10.691,-0.753
4748,0.000,0.000,-0.000,0.000,10.628,-3.157,-10.659,-0.751
4749,0.000,-0.000,-0.000,-0.000,10.596,-3.164,-10.628,-0.749
4750,0.000,0.000,-0.000,0.000,10.565,-3.172,-10.596,-0.747
4751,0.000,-0.000,0.000,-0.000,10.533,-3.179,-10.565,-0.745
4752,0.000,0.000,-0.000,-0.000,10.501,-3.187,-10.533,-0.742
4753,0.000,0.000,-0.000,0.000,10.469,-3.194,-10.501,-0.740
4754,0.000,-0.000,0.000,-0.000,10.437,-3.202,-10.469,-0.738
4755,0.000,0.000,0.000,-0.000,10.405,-3.209,-10.437,-0.736
4756,0.000,0.000,-0.000,0.000,10.373,-3.216,-10.405,-0.734
4757,0.000,-0.000,0.000,-0.000,10.341,-3.224,-10.373,-0.731
4758,0.000,0.000,-0.000,0.000,10.309,-3.231,-10.341,-0.729
4759,0.000,-0.000,-0.000,-0.000,10.277,-3.238,-10.309,-0.727
4760,0.000,0.000,-0.000,0.000,10.244,-3.245,-10.277,-0.725
4761,0.000,-0.000,0.000,-0.000,10.212,-3.253,-10.244,-0.722
4762,0.000,0.000,0.000,-0.000,10.179,-3.260,-10.212,-0.720
4763,0.000,0.000,-0.000,0.000,10.147,-3.267,-10.179,-0.718
4764,0.000,-0.000,0.000,-0.000,10.114,-3.274,-10.147,-0.716
4765,0.000,0.000,-0.000,0.000,10.081,-3.281,-10.114,-0.713
4766,0.000,-0.000,-0.000,-0.000,10.048,-3.288,-10.081,-0.711
4767,0.000,0.000,-0.000,0.000,10.016,-3.295,-10.048,-0.709
4768,0.000,-0.000,0.000,-0.000,9.983,-3.303,-10.016,-0.706
4769,0.000,0.000,-0.000,-0.000,9.950,-3.310,-9.983,-0.704
4770,0.000,0.000,-0.000,0.000,9.916,-3.317,-9.950,-0.702
4771,0.000,-0.000,0.000,-0.000,9.883,-3.324,-9.916,-0.700
4772,0.000,0.000,0.000,-0.000,9.850,-3.331,-9.883,-0.697
4773,0.000,0.000,-0.000,0.000,9.817,-3.338,-9.850,-0.695
4774,0.000,-0.000,0.000,-0.000,9.783,-3.344,-9.817,-0.693
4775,0.000,0.000,-0.000,0.000,9.750,-3.351,-9.783,-0.690
4776,0.000,-0.000,-0.000,-0.000,9.716,-3.358,-9.750,-0.688
4777,0.000,0.000,-0.000,0.000,9.683,-3.365,-9.716,-0.686
4778,0.000,-0.000,0.000,-0.000,9.649,-3.372,-9.683,-0.683
4779,0.000,0.000,0.000,-0.000,9.615,-3.379,-9.649,-0.681
4780,0.000,0.000,-0.000,0.000,9.582,-3.385,-9.615,-0.679
4781,0.000,-0.000,0.000,-0.000,9.548,-3.392,-9.582,-0.676
4782,0.000,0.000,-0.000,0.000,9.514,-3.399,-9.548,-0.674
4783,0.000,-0.000,-0.000,-0.000,9.480,-3.406,-9.514,-0.671
4784,0.000,0.000,-0.000,0.000,9.446,-3.412,-9.480,-0.669
4785,0.000,-0.000,0.000,-0.000,9.412,-3.419,-9.446,-0.667
4786,0.000,0.000,-0.000,-0.000,9.378,-3.426,-9.412,-0.664
4787,0.000,0.000,-0.000,0.000,9.343,-3.432,-9.378,-0.662
4788,0.000,-0.000,0.000,-0.000,9.309,-3.439,-9.343,-0.660
4789,0.000,0.000,0.000,-0.000,9.275,-3.446,-9.309,-0.657
4790,0.000,0.000,-0.000,0.000,9.240,-3.452,-9.275,-0.655
4791,0.000,-0.000,0.000,-0.000,9.206,-3.459,-9.240,-0.652
4792,0.000,0.000,-0.000,0.000,9.171,-3.465,-9.206,-0.650
4793,0.000,-0.000,-0.000,-0.000,9.136,-3.472,-9.171,-0.648
4794,0.000,0.000,-0.000,0.000,9.102,-3.478,-9.136,-0.645
4795,0.000,-0.000,0.000,-0.000,9.067,-3.484,-9.102,-0.643
4796,0.000,0.000,0.000,-0.000,9.032,-3.491,-9.067,-0.640
4797,0.000,0.000,-0.000,0.000,8.997,-3.497,-9.032,-0.638
4798,0.000,-0.000,0.000,-0.000,8.962,-3.504,-8.997,-0.635
4799,0.000,0.000,-0.000,0.000,8.927,-3.510,-8.962,-0.633
4800,0.000,-0.000,-0.000,-0.000,8.892,-3.516,-8.927,-0.631
4801,0.000,0.000,-0.000,0.000,8.857,-3.522,-8.892,-0.628
4802,0.000,-0.000,0.000,-0.000,8.822,-3.529,-8.857,-0.626
4803,0.000,0.000,0.000,-0.000,8.786,-3.535,-8.822,-0.623
4804,0.000,0.000,-0.000,0.000,8.751,-3.541,-8.786,-0.621
4805,0.000,-0.000,0.000,-0.000,8.716,-3.547,-8.751,-0.618
4806,0.000,0.000,-0.000,0.000,8.680,-3.554,-8.716,-0.616
4807,0.000,-0.000,-0.000,-0.000,8.645,-3.560,-8.680,-0.613
4808,0.000,0.000,-0.000,0.000,8.609,-3.566,-8.645,-0.611
