num,tar,contr,pos,vel,noise,pid_pos,pid_vel,pid_out,pid_in,noise
2560,-3.847,2.923,-4.037,0.391,0.000,-3.639,-0.092,-0.106,-0.418,-0.420
2561,-3.852,2.938,-4.021,0.508,0.000,-3.643,-0.087,-0.107,0.125,0.110
2562,-3.857,2.951,-4.001,0.626,0.000,-3.646,-0.086,-0.107,0.040,0.030
2563,-3.862,2.960,-3.976,0.745,0.000,-3.650,-0.084,-0.108,0.048,0.040
2564,-3.867,1.794,-3.946,0.817,0.000,-3.653,-0.065,-0.109,0.476,0.470
2565,-3.872,0.835,-3.913,0.850,0.000,-3.655,-0.057,-0.110,0.181,0.190
2566,-3.877,0.068,-3.879,0.853,0.000,-3.658,-0.044,-0.111,0.336,0.350
2567,-3.882,-0.546,-3.845,0.831,0.000,-3.660,-0.041,-0.112,0.085,0.110
2568,-3.887,-1.036,-3.812,0.789,0.000,-3.661,-0.045,-0.114,-0.108,-0.080
2569,-3.892,-1.429,-3.780,0.732,0.000,-3.663,-0.037,-0.115,0.184,0.210
2570,-3.897,-1.743,-3.751,0.663,0.000,-3.664,-0.037,-0.117,0.017,0.050
2571,-3.902,-1.995,-3.725,0.583,0.000,-3.666,-0.056,-0.119,-0.474,-0.440
2572,-3.907,-2.196,-3.701,0.495,0.000,-3.668,-0.076,-0.120,-0.511,-0.490
2573,-3.912,-2.357,-3.681,0.401,0.000,-3.671,-0.074,-0.122,0.042,0.050
2574,-3.916,-2.485,-3.665,0.301,0.000,-3.674,-0.084,-0.123,-0.231,-0.220
2575,-3.921,-2.588,-3.653,0.198,0.000,-3.678,-0.094,-0.124,-0.254,-0.250
2576,-3.926,-2.671,-3.645,0.091,0.000,-3.681,-0.099,-0.124,-0.118,-0.120
2577,-3.931,-2.736,-3.642,-0.019,0.000,-3.685,-0.107,-0.125,-0.215,-0.220
2578,-3.936,-2.789,-3.643,-0.130,0.000,-3.689,-0.116,-0.125,-0.219,-0.230
2579,-3.941,-2.831,-3.648,-0.243,0.000,-3.694,-0.127,-0.126,-0.283,-0.300
2580,-3.946,-2.865,-3.657,-0.358,0.000,-3.699,-0.121,-0.126,0.145,0.120
2581,-3.950,-2.892,-3.672,-0.474,0.000,-3.704,-0.139,-0.126,-0.450,-0.470
2582,-3.955,-2.914,-3.691,-0.590,0.000,-3.710,-0.135,-0.126,0.114,0.080
2583,-3.960,-2.931,-3.714,-0.707,0.000,-3.715,-0.117,-0.125,0.450,0.420
2584,-3.965,-2.945,-3.743,-0.825,0.000,-3.720,-0.097,-0.125,0.487,0.470
2585,-3.970,-2.956,-3.776,-0.943,0.000,-3.724,-0.108,-0.125,-0.267,-0.270
2586,-3.974,-2.270,-3.813,-1.034,0.000,-3.728,-0.098,-0.125,0.262,0.250
2587,-3.979,-1.216,-3.855,-1.083,0.000,-3.732,-0.091,-0.126,0.163,0.160
2588,-3.984,-0.373,-3.898,-1.098,0.000,-3.735,-0.072,-0.126,0.488,0.490
2589,-3.989,0.302,-3.942,-1.086,0.000,-3.738,-0.083,-0.127,-0.296,-0.280
2590,-3.993,0.841,-3.985,-1.052,0.000,-3.742,-0.097,-0.127,-0.327,-0.320
2591,-3.998,1.273,-4.027,-1.001,0.000,-3.746,-0.104,-0.128,-0.188,-0.190
2592,-4.003,1.618,-4.068,-0.936,0.000,-3.750,-0.098,-0.129,0.146,0.140
2593,-4.007,1.895,-4.105,-0.861,0.000,-3.754,-0.109,-0.129,-0.279,-0.280
2594,-4.012,2.116,-4.139,-0.776,0.000,-3.758,-0.105,-0.129,0.120,0.110
2595,-4.017,2.293,-4.170,-0.684,0.000,-3.762,-0.100,-0.129,0.125,0.120
2596,-4.021,2.434,-4.198,-0.587,0.000,-3.766,-0.088,-0.130,0.292,0.290
2597,-4.026,2.547,-4.221,-0.485,0.000,-3.770,-0.079,-0.130,0.233,0.240
2598,-4.031,2.638,-4.241,-0.380,0.000,-3.773,-0.084,-0.131,-0.144,-0.130
2599,-4.035,2.710,-4.256,-0.271,0.000,-3.776,-0.096,-0.131,-0.280,-0.270
2600,-4.040,2.768,-4.267,-0.160,0.000,-3.780,-0.106,-0.132,-0.252,-0.250
2601,-4.045,2.815,-4.273,-0.048,0.000,-3.784,-0.095,-0.132,0.265,0.260
2602,-4.049,2.852,-4.275,0.066,0.000,-3.788,-0.108,-0.133,-0.314,-0.310
2603,-4.054,2.881,-4.272,0.181,0.000,-3.792,-0.087,-0.133,0.506,0.500
2604,-4.059,2.905,-4.265,0.298,0.000,-3.796,-0.092,-0.133,-0.120,-0.110
2605,-4.063,2.924,-4.253,0.415,0.000,-3.800,-0.097,-0.134,-0.126,-0.120
2606,-4.068,2.939,-4.237,0.532,0.000,-3.803,-0.078,-0.134,0.477,0.480
2607,-4.072,2.951,-4.215,0.650,0.000,-3.807,-0.078,-0.134,0.002,0.020
2608,-4.077,2.930,-4.189,0.767,0.000,-3.810,-0.097,-0.135,-0.467,-0.450
2609,-4.081,1.744,-4.159,0.837,0.000,-3.814,-0.111,-0.136,-0.344,-0.340
2610,-4.086,0.795,-4.125,0.869,0.000,-3.818,-0.097,-0.136,0.345,0.340
2611,-4.090,0.036,-4.090,0.871,0.000,-3.822,-0.092,-0.136,0.124,0.130
2612,-4.095,-0.571,-4.056,0.848,0.000,-3.826,-0.075,-0.137,0.421,0.430
2613,-4.099,-1.057,-4.022,0.805,0.000,-3.829,-0.093,-0.137,-0.452,-0.430
2614,-4.104,-1.445,-3.989,0.748,0.000,-3.832,-0.107,-0.138,-0.348,-0.340
2615,-4.108,-1.756,-3.960,0.677,0.000,-3.836,-0.104,-0.138,0.061,0.060
2616,-4.113,-2.005,-3.932,0.597,0.000,-3.841,-0.108,-0.138,-0.091,-0.090
2617,-4.117,-2.204,-3.909,0.509,0.000,-3.845,-0.096,-0.138,0.291,0.290
2618,-4.122,-2.363,-3.888,0.414,0.000,-3.849,-0.100,-0.138,-0.088,-0.080
2619,-4.126,-2.491,-3.872,0.315,0.000,-3.853,-0.097,-0.139,0.065,0.070
2620,-4.131,-2.592,-3.859,0.211,0.000,-3.857,-0.105,-0.139,-0.187,-0.180
2621,-4.135,-2.674,-3.851,0.104,0.000,-3.861,-0.116,-0.139,-0.272,-0.270
2622,-4.139,-2.739,-3.846,-0.005,0.000,-3.866,-0.103,-0.139,0.316,0.310
2623,-4.144,-2.791,-3.847,-0.117,0.000,-3.870,-0.106,-0.139,-0.074,-0.070
2624,-4.148,-2.833,-3.851,-0.230,0.000,-3.874,-0.102,-0.139,0.089,0.090
2625,-4.153,-2.866,-3.861,-0.345,0.000,-3.878,-0.119,-0.139,-0.414,-0.410
2626,-4.157,-2.893,-3.874,-0.461,0.000,-3.883,-0.124,-0.139,-0.131,-0.140
2627,-4.161,-2.915,-3.893,-0.577,0.000,-3.888,-0.113,-0.139,0.282,0.270
2628,-4.166,-2.932,-3.916,-0.695,0.000,-3.892,-0.099,-0.139,0.353,0.350
2629,-4.170,-2.945,-3.944,-0.812,0.000,-3.896,-0.108,-0.139,-0.227,-0.220
2630,-4.174,-2.956,-3.976,-0.931,0.000,-3.901,-0.100,-0.139,0.211,0.210
2631,-4.179,-2.400,-4.013,-1.027,0.000,-3.905,-0.096,-0.139,0.084,0.090
2632,-4.183,-1.320,-4.054,-1.079,0.000,-3.908,-0.082,-0.139,0.342,0.350
2633,-4.187,-0.456,-4.098,-1.098,0.000,-3.912,-0.069,-0.139,0.331,0.350
2634,-4.192,0.235,-4.142,-1.088,0.000,-3.914,-0.065,-0.140,0.112,0.140
2635,-4.196,0.788,-4.185,-1.057,0.000,-3.917,-0.069,-0.141,-0.102,-0.070
2636,-4.200,1.231,-4.227,-1.008,0.000,-3.920,-0.074,-0.142,-0.119,-0.090
2637,-4.204,1.584,-4.268,-0.944,0.000,-3.923,-0.055,-0.142,0.474,0.500
2638,-4.209,1.868,-4.305,-0.869,0.000,-3.925,-0.057,-0.143,-0.061,-0.020
2639,-4.213,2.094,-4.340,-0.786,0.000,-3.927,-0.076,-0.144,-0.469,-0.430
2640,-4.217,2.275,-4.372,-0.695,0.000,-3.930,-0.073,-0.145,0.064,0.090
2641,-4.221,2.420,-4.399,-0.598,0.000,-3.933,-0.066,-0.146,0.181,0.210
2642,-4.225,2.536,-4.423,-0.496,0.000,-3.936,-0.067,-0.146,-0.015,0.020
2643,-4.230,2.629,-4.443,-0.391,0.000,-3.938,-0.059,-0.147,0.195,0.230
2644,-4.234,2.703,-4.459,-0.283,0.000,-3.941,-0.080,-0.148,-0.521,-0.480
2645,-4.238,2.763,-4.470,-0.173,0.000,-3.944,-0.070,-0.149,0.234,0.260
2646,-4.242,2.810,-4.477,-0.060,0.000,-3.947,-0.061,-0.149,0.225,0.260
2647,-4.246,2.848,-4.479,0.054,0.000,-3.949,-0.073,-0.150,-0.281,-0.240
2648,-4.250,2.878,-4.477,0.169,0.000,-3.952,-0.067,-0.151,0.137,0.170
2649,-4.255,2.903,-4.471,0.285,0.000,-3.955,-0.083,-0.151,-0.388,-0.350
2650,-4.259,2.922,-4.459,0.402,0.000,-3.958,-0.079,-0.152,0.093,0.120
2651,-4.263,2.938,-4.443,0.519,0.000,-3.961,-0.088,-0.152,-0.231,-0.200
2652,-4.267,2.950,-4.422,0.637,0.000,-3.965,-0.094,-0.153,-0.144,-0.120
2653,-4.271,2.960,-4.397,0.756,0.000,-3.969,-0.086,-0.153,0.190,0.210
2654,-4.275,2.006,-4.367,0.836,0.000,-3.972,-0.101,-0.153,-0.367,-0.340
2655,-4.279,1.005,-4.333,0.876,0.000,-3.976,-0.085,-0.154,0.394,0.410
2656,-4.283,0.204,-4.298,0.884,0.000,-3.980,-0.098,-0.154,-0.308,-0.280
2657,-4.287,-0.437,-4.263,0.867,0.000,-3.983,-0.088,-0.154,0.252,0.270
2658,-4.291,-0.950,-4.228,0.829,0.000,-3.987,-0.103,-0.154,-0.377,-0.350
2659,-4.295,-1.360,-4.195,0.774,0.000,-3.991,-0.083,-0.154,0.485,0.500
2660,-4.299,-1.688,-4.164,0.707,0.000,-3.994,-0.074,-0.154,0.230,0.260
2661,-4.303,-1.950,-4.136,0.629,0.000,-3.997,-0.093,-0.154,-0.467,-0.430
2662,-4.307,-2.160,-4.110,0.543,0.000,-4.001,-0.076,-0.155,0.427,0.450
2663,-4.311,-2.328,-4.089,0.449,0.000,-4.004,-0.062,-0.155,0.344,0.380
2664,-4.315,-2.462,-4.071,0.351,0.000,-4.007,-0.070,-0.156,-0.196,-0.150
2665,-4.319,-2.570,-4.057,0.248,0.000,-4.009,-0.078,-0.156,-0.210,-0.170
2666,-4.323,-2.656,-4.047,0.142,0.000,-4.012,-0.062,-0.157,0.395,0.430
2667,-4.327,-2.725,-4.041,0.033,0.000,-4.015,-0.075,-0.157,-0.318,-0.270
2668,-4.331,-2.780,-4.040,-0.078,0.000,-4.018,-0.090,-0.158,-0.378,-0.340
2669,-4.335,-2.824,-4.043,-0.191,0.000,-4.022,-0.073,-0.159,0.433,0.460
2670,-4.339,-2.859,-4.051,-0.306,0.000,-4.024,-0.090,-0.159,-0.441,-0.400
2671,-4.343,-2.887,-4.063,-0.421,0.000,-4.028,-0.085,-0.159,0.132,0.160
2672,-4.347,-2.910,-4.080,-0.537,0.000,-4.032,-0.103,-0.159,-0.443,-0.410
2673,-4.351,-2.928,-4.101,-0.655,0.000,-4.036,-0.092,-0.160,0.271,0.290
2674,-4.354,-2.942,-4.127,-0.772,0.000,-4.039,-0.107,-0.159,-0.378,-0.350
2675,-4.358,-2.954,-4.158,-0.890,0.000,-4.044,-0.101,-0.159,0.143,0.160
2676,-4.362,-2.643,-4.194,-0.996,0.000,-4.048,-0.118,-0.159,-0.421,-0.400
2677,-4.366,-1.515,-4.234,-1.057,0.000,-4.052,-0.115,-0.159,0.072,0.080
2678,-4.370,-0.612,-4.276,-1.081,0.000,-4.057,-0.135,-0.159,-0.491,-0.480
2679,-4.374,0.111,-4.319,-1.077,0.000,-4.062,-0.149,-0.158,-0.356,-0.360
2680,-4.377,0.689,-4.362,-1.049,0.000,-4.068,-0.136,-0.158,0.334,0.320
2681,-4.381,1.151,-4.404,-1.003,0.000,-4.074,-0.124,-0.156,0.294,0.290
2682,-4.385,1.521,-4.444,-0.942,0.000,-4.079,-0.114,-0.156,0.257,0.260
2683,-4.389,1.817,-4.482,-0.870,0.000,-4.083,-0.133,-0.155,-0.480,-0.470
2684,-4.392,2.053,-4.517,-0.788,0.000,-4.089,-0.143,-0.155,-0.255,-0.260
2685,-4.396,2.243,-4.548,-0.698,0.000,-4.094,-0.144,-0.154,-0.028,-0.040
2686,-4.400,2.394,-4.576,-0.602,0.000,-4.100,-0.151,-0.153,-0.177,-0.190
2687,-4.404,2.515,-4.600,-0.502,0.000,-4.106,-0.134,-0.152,0.439,0.420
2688,-4.407,2.612,-4.620,-0.397,0.000,-4.112,-0.124,-0.151,0.237,0.230
2689,-4.411,2.690,-4.636,-0.289,0.000,-4.117,-0.142,-0.150,-0.429,-0.430
2690,-4.415,2.752,-4.648,-0.179,0.000,-4.122,-0.148,-0.149,-0.165,-0.180
2691,-4.418,2.801,-4.655,-0.067,0.000,-4.128,-0.154,-0.148,-0.140,-0.160
2692,-4.422,2.841,-4.658,0.046,0.000,-4.134,-0.134,-0.147,0.504,0.480
2693,-4.426,2.873,-4.656,0.161,0.000,-4.140,-0.128,-0.146,0.130,0.120
2694,-4.429,2.898,-4.650,0.277,0.000,-4.145,-0.108,-0.145,0.507,0.500
2695,-4.433,2.919,-4.638,0.394,0.000,-4.149,-0.096,-0.144,0.303,0.310
2696,-4.437,2.935,-4.623,0.511,0.000,-4.153,-0.084,-0.144,0.305,0.320
2697,-4.440,2.948,-4.602,0.629,0.000,-4.156,-0.101,-0.144,-0.424,-0.400
2698,-4.444,2.958,-4.577,0.748,0.000,-4.160,-0.115,-0.144,-0.350,-0.340
2699,-4.448,2.206,-4.547,0.836,0.000,-4.165,-0.110,-0.144,0.109,0.110
2700,-4.451,1.165,-4.514,0.882,0.000,-4.169,-0.113,-0.143,-0.064,-0.060
2701,-4.455,0.332,-4.478,0.896,0.000,-4.174,-0.096,-0.143,0.418,0.420
2702,-4.458,-0.335,-4.443,0.882,0.000,-4.178,-0.090,-0.142,0.166,0.180
2703,-4.462,-0.868,-4.407,0.848,0.000,-4.181,-0.102,-0.142,-0.298,-0.280
2704,-4.465,-1.294,-4.373,0.796,0.000,-4.185,-0.088,-0.142,0.351,0.360
2705,-4.469,-1.635,-4.342,0.730,0.000,-4.189,-0.103,-0.142,-0.390,-0.370
2706,-4.472,-1.908,-4.312,0.654,0.000,-4.193,-0.099,-0.142,0.102,0.110
2707,-4.476,-2.127,-4.286,0.569,0.000,-4.197,-0.109,-0.141,-0.251,-0.240
2708,-4.479,-2.301,-4.263,0.477,0.000,-4.201,-0.097,-0.141,0.297,0.300
2709,-4.483,-2.441,-4.244,0.379,0.000,-4.205,-0.089,-0.141,0.218,0.230
2710,-4.486,-2.553,-4.229,0.277,0.000,-4.209,-0.091,-0.141,-0.058,-0.040
2711,-4.490,-2.642,-4.218,0.171,0.000,-4.212,-0.107,-0.141,-0.396,-0.380
2712,-4.493,-2.714,-4.211,0.063,0.000,-4.217,-0.103,-0.140,0.086,0.090
2713,-4.497,-2.771,-4.209,-0.048,0.000,-4.221,-0.123,-0.140,-0.487,-0.480
2714,-4.500,-2.817,-4.211,-0.161,0.000,-4.226,-0.119,-0.140,0.088,0.080
2715,-4.504,-2.853,-4.217,-0.275,0.000,-4.230,-0.100,-0.139,0.485,0.480
2716,-4.507,-2.883,-4.228,-0.390,0.000,-4.234,-0.089,-0.138,0.281,0.290
2717,-4.510,-2.906,-4.244,-0.506,0.000,-4.238,-0.071,-0.138,0.443,0.460
2718,-4.514,-2.925,-4.264,-0.623,0.000,-4.241,-0.071,-0.138,0.011,0.040
2719,-4.517,-2.940,-4.289,-0.741,0.000,-4.244,-0.074,-0.138,-0.089,-0.060
2720,-4.520,-2.952,-4.318,-0.859,0.000,-4.247,-0.059,-0.138,0.383,0.410
2721,-4.524,-2.840,-4.353,-0.973,0.000,-4.249,-0.053,-0.139,0.131,0.170
2722,-4.527,-1.672,-4.392,-1.039,0.000,-4.251,-0.038,-0.139,0.378,0.420
2723,-4.530,-0.738,-4.433,-1.069,0.000,-4.253,-0.045,-0.140,-0.164,-0.110
2724,-4.534,0.010,-4.476,-1.069,0.000,-4.254,-0.040,-0.141,0.121,0.170
2725,-4.537,0.608,-4.519,-1.044,0.000,-4.256,-0.057,-0.141,-0.413,-0.360
2726,-4.540,1.086,-4.561,-1.001,0.000,-4.258,-0.040,-0.142,0.419,0.460
2727,-4.544,1.469,-4.601,-0.942,0.000,-4.260,-0.056,-0.143,-0.405,-0.350
2728,-4.547,1.775,-4.638,-0.871,0.000,-4.262,-0.055,-0.144,0.037,0.080
2729,-4.550,2.020,-4.673,-0.790,0.000,-4.264,-0.053,-0.144,0.035,0.080
2730,-4.553,2.216,-4.705,-0.702,0.000,-4.267,-0.059,-0.145,-0.147,-0.100
2731,-4.557,2.373,-4.733,-0.607,0.000,-4.269,-0.065,-0.145,-0.153,-0.110
2732,-4.560,2.498,-4.757,-0.507,0.000,-4.271,-0.055,-0.146,0.261,0.300
2733,-4.563,2.599,-4.777,-0.403,0.000,-4.274,-0.054,-0.146,0.023,0.070
2734,-4.566,2.679,-4.793,-0.296,0.000,-4.276,-0.067,-0.146,-0.328,-0.280
2735,-4.570,2.743,-4.805,-0.186,0.000,-4.278,-0.083,-0.147,-0.408,-0.370
2736,-4.573,2.795,-4.813,-0.074,0.000,-4.282,-0.070,-0.147,0.343,0.370
2737,-4.576,2.836,-4.816,0.039,0.000,-4.285,-0.076,-0.147,-0.168,-0.130
2738,-4.579,2.868,-4.814,0.154,0.000,-4.288,-0.094,-0.147,-0.442,-0.410
2739,-4.582,2.895,-4.808,0.270,0.000,-4.291,-0.088,-0.147,0.140,0.160
2740,-4.585,2.916,-4.797,0.386,0.000,-4.295,-0.075,-0.147,0.326,0.350
2741,-4.588,2.933,-4.782,0.504,0.000,-4.298,-0.079,-0.147,-0.094,-0.060
2742,-4.592,2.946,-4.762,0.622,0.000,-4.301,-0.085,-0.147,-0.141,-0.110
2743,-4.595,2.957,-4.737,0.740,0.000,-4.304,-0.071,-0.147,0.353,0.380
2744,-4.598,2.426,-4.707,0.837,0.000,-4.307,-0.056,-0.147,0.353,0.390
2745,-4.601,1.341,-4.674,0.891,0.000,-4.310,-0.062,-0.147,-0.137,-0.090
2746,-4.604,0.473,-4.638,0.909,0.000,-4.312,-0.064,-0.147,-0.053,-0.010
2747,-4.607,-0.222,-4.602,0.901,0.000,-4.315,-0.061,-0.147,0.078,0.120
2748,-4.610,-0.778,-4.566,0.870,0.000,-4.317,-0.071,-0.148,-0.245,-0.200
2749,-4.613,-1.222,-4.531,0.821,0.000,-4.320,-0.062,-0.148,0.223,0.260
2750,-4.616,-1.578,-4.498,0.758,0.000,-4.322,-0.046,-0.148,0.385,0.430
2751,-4.619,-1.862,-4.468,0.683,0.000,-4.324,-0.031,-0.148,0.374,0.430
2752,-4.622,-2.090,-4.440,0.599,0.000,-4.325,-0.048,-0.149,-0.407,-0.340
2753,-4.625,-2.272,-4.416,0.509,0.000,-4.327,-0.050,-0.150,-0.065,-0.010
2754,-4.628,-2.417,-4.396,0.412,0.000,-4.329,-0.033,-0.150,0.436,0.490
2755,-4.631,-2.534,-4.380,0.311,0.000,-4.331,-0.051,-0.151,-0.458,-0.390
2756,-4.634,-2.627,-4.367,0.205,0.000,-4.333,-0.057,-0.152,-0.134,-0.080
2757,-4.637,-2.702,-4.359,0.097,0.000,-4.335,-0.055,-0.152,0.039,0.090
2758,-4.640,-2.761,-4.355,-0.013,0.000,-4.337,-0.073,-0.152,-0.453,-0.400
2759,-4.643,-2.809,-4.356,-0.125,0.000,-4.340,-0.060,-0.153,0.331,0.370
2760,-4.646,-2.847,-4.361,-0.239,0.000,-4.343,-0.047,-0.153,0.330,0.380
2761,-4.649,-2.878,-4.370,-0.354,0.000,-4.344,-0.051,-0.153,-0.110,-0.050
2762,-4.651,-2.902,-4.384,-0.471,0.000,-4.346,-0.057,-0.154,-0.156,-0.100
2763,-4.654,-2.922,-4.403,-0.587,0.000,-4.349,-0.077,-0.154,-0.482,-0.430
2764,-4.657,-2.937,-4.427,-0.705,0.000,-4.352,-0.087,-0.154,-0.258,-0.220
2765,-4.660,-2.950,-4.455,-0.823,0.000,-4.355,-0.069,-0.154,0.449,0.480
2766,-4.663,-2.960,-4.488,-0.941,0.000,-4.358,-0.081,-0.154,-0.305,-0.260
2767,-4.666,-1.960,-4.525,-1.020,0.000,-4.361,-0.080,-0.154,0.035,0.070
2768,-4.669,-0.968,-4.566,-1.058,0.000,-4.364,-0.090,-0.154,-0.267,-0.230
2769,-4.671,-0.174,-4.609,-1.065,0.000,-4.368,-0.098,-0.153,-0.189,-0.160
2770,-4.674,0.461,-4.651,-1.047,0.000,-4.372,-0.099,-0.153,-0.033,-0.010
2771,-4.677,0.968,-4.693,-1.008,0.000,-4.376,-0.110,-0.152,-0.272,-0.250
2772,-4.680,1.375,-4.733,-0.953,0.000,-4.380,-0.102,-0.152,0.206,0.220
2773,-4.682,1.700,-4.771,-0.885,0.000,-4.384,-0.096,-0.151,0.160,0.180
2774,-4.685,1.960,-4.807,-0.807,0.000,-4.388,-0.101,-0.150,-0.134,-0.110
2775,-4.688,2.168,-4.839,-0.720,0.000,-4.392,-0.109,-0.150,-0.209,-0.190
2776,-4.691,2.334,-4.868,-0.627,0.000,-4.397,-0.091,-0.149,0.457,0.470
2777,-4.693,2.467,-4.893,-0.528,0.000,-4.400,-0.084,-0.148,0.184,0.210
2778,-4.696,2.574,-4.914,-0.425,0.000,-4.404,-0.068,-0.148,0.399,0.430
2779,-4.699,2.659,-4.931,-0.319,0.000,-4.406,-0.086,-0.148,-0.462,-0.420
2780,-4.701,2.727,-4.944,-0.210,0.000,-4.410,-0.088,-0.148,-0.038,-0.010
2781,-4.704,2.782,-4.952,-0.098,0.000,-4.413,-0.090,-0.147,-0.057,-0.030
2782,-4.707,2.825,-4.956,0.015,0.000,-4.417,-0.108,-0.147,-0.445,-0.420
2783,-4.709,2.860,-4.956,0.129,0.000,-4.421,-0.116,-0.146,-0.212,-0.200
2784,-4.712,2.888,-4.950,0.245,0.000,-4.426,-0.104,-0.145,0.304,0.310
2785,-4.715,2.911,-4.941,0.361,0.000,-4.430,-0.114,-0.144,-0.235,-0.220
2786,-4.717,2.929,-4.926,0.478,0.000,-4.435,-0.097,-0.144,0.424,0.430
2787,-4.720,2.943,-4.907,0.596,0.000,-4.439,-0.115,-0.143,-0.459,-0.440
2788,-4.722,2.954,-4.883,0.714,0.000,-4.443,-0.097,-0.142,0.446,0.450
2789,-4.725,2.913,-4.855,0.831,0.000,-4.447,-0.094,-0.141,0.082,0.100
2790,-4.728,1.731,-4.821,0.900,0.000,-4.451,-0.108,-0.140,-0.349,-0.330
2791,-4.730,0.784,-4.785,0.931,0.000,-4.455,-0.113,-0.140,-0.128,-0.120
2792,-4.733,0.028,-4.748,0.932,0.000,-4.460,-0.097,-0.139,0.406,0.410
2793,-4.735,-0.578,-4.711,0.909,0.000,-4.463,-0.080,-0.138,0.414,0.430
2794,-4.738,-1.062,-4.675,0.867,0.000,-4.467,-0.076,-0.137,0.093,0.120
2795,-4.740,-1.450,-4.640,0.809,0.000,-4.470,-0.081,-0.137,-0.129,-0.100
2796,-4.743,-1.760,-4.608,0.738,0.000,-4.473,-0.091,-0.137,-0.234,-0.210
2797,-4.745,-2.008,-4.578,0.658,0.000,-4.477,-0.100,-0.136,-0.227,-0.210
2798,-4.748,-2.206,-4.552,0.570,0.000,-4.481,-0.102,-0.136,-0.051,-0.040
2799,-4.750,-2.365,-4.529,0.475,0.000,-4.485,-0.101,-0.135,0.021,0.030
2800,-4.753,-2.492,-4.510,0.375,0.000,-4.489,-0.087,-0.134,0.351,0.360
2801,-4.755,-2.594,-4.495,0.272,0.000,-4.492,-0.077,-0.133,0.251,0.270
2802,-4.757,-2.675,-4.484,0.165,0.000,-4.495,-0.070,-0.133,0.184,0.210
2803,-4.760,-2.740,-4.477,0.055,0.000,-4.498,-0.087,-0.132,-0.421,-0.390
2804,-4.762,-2.792,-4.475,-0.057,0.000,-4.502,-0.094,-0.132,-0.178,-0.160
2805,-4.765,-2.834,-4.478,-0.170,0.000,-4.505,-0.109,-0.132,-0.383,-0.370
2806,-4.767,-2.867,-4.484,-0.285,0.000,-4.510,-0.111,-0.131,-0.061,-0.060
2807,-4.769,-2.893,-4.496,-0.400,0.000,-4.514,-0.104,-0.130,0.181,0.180
2808,-4.772,-2.915,-4.512,-0.517,0.000,-4.518,-0.112,-0.129,-0.204,-0.200
2809,-4.774,-2.932,-4.532,-0.634,0.000,-4.523,-0.108,-0.128,0.113,0.110
2810,-4.776,-2.945,-4.558,-0.752,0.000,-4.527,-0.114,-0.127,-0.160,-0.160
2811,-4.779,-2.956,-4.588,-0.870,0.000,-4.532,-0.103,-0.126,0.286,0.280
2812,-4.781,-2.597,-4.623,-0.974,0.000,-4.536,-0.116,-0.125,-0.332,-0.330
2813,-4.783,-1.478,-4.662,-1.033,0.000,-4.540,-0.120,-0.124,-0.091,-0.100
2814,-4.786,-0.582,-4.703,-1.057,0.000,-4.545,-0.121,-0.123,-0.018,-0.030
2815,-4.788,0.134,-4.745,-1.051,0.000,-4.550,-0.102,-0.121,0.463,0.450
2816,-4.790,0.707,-4.787,-1.023,0.000,-4.554,-0.118,-0.120,-0.410,-0.410
2817,-4.792,1.166,-4.828,-0.976,0.000,-4.559,-0.121,-0.119,-0.076,-0.090
2818,-4.795,1.533,-4.867,-0.915,0.000,-4.564,-0.135,-0.118,-0.344,-0.360
2819,-4.797,1.826,-4.904,-0.842,0.000,-4.569,-0.149,-0.117,-0.343,-0.370
2820,-4.799,2.061,-4.937,-0.759,0.000,-4.575,-0.139,-0.115,0.248,0.210
2821,-4.801,2.249,-4.968,-0.670,0.000,-4.581,-0.135,-0.113,0.111,0.080
2822,-4.803,2.399,-4.995,-0.574,0.000,-4.586,-0.120,-0.111,0.359,0.330
2823,-4.806,2.519,-5.018,-0.473,0.000,-4.591,-0.117,-0.110,0.070,0.050
2824,-4.808,2.615,-5.037,-0.368,0.000,-4.596,-0.119,-0.108,-0.040,-0.060
2825,-4.810,2.692,-5.051,-0.260,0.000,-4.600,-0.133,-0.107,-0.358,-0.380
2826,-4.812,2.754,-5.062,-0.150,0.000,-4.606,-0.133,-0.106,0.013,-0.020
2827,-4.814,2.803,-5.068,-0.038,0.000,-4.611,-0.133,-0.104,-0.007,-0.040
2828,-4.816,2.842,-5.069,0.076,0.000,-4.616,-0.138,-0.103,-0.125,-0.160
2829,-4.818,2.874,-5.066,0.190,0.000,-4.622,-0.130,-0.101,0.210,0.170
2830,-4.820,2.899,-5.059,0.306,0.000,-4.627,-0.132,-0.099,-0.066,-0.100
2831,-4.823,2.919,-5.046,0.423,0.000,-4.632,-0.118,-0.098,0.348,0.310
2832,-4.825,2.935,-5.029,0.541,0.000,-4.637,-0.110,-0.096,0.218,0.190
2833,-4.827,2.948,-5.008,0.659,0.000,-4.641,-0.104,-0.095,0.144,0.120
2834,-4.829,2.959,-4.981,0.777,0.000,-4.646,-0.110,-0.094,-0.149,-0.170
2835,-4.831,2.428,-4.950,0.874,0.000,-4.650,-0.119,-0.093,-0.234,-0.260
2836,-4.833,1.342,-4.915,0.928,0.000,-4.655,-0.137,-0.091,-0.446,-0.480
2837,-4.835,0.474,-4.878,0.947,0.000,-4.660,-0.121,-0.090,0.408,0.360
2838,-4.837,-0.221,-4.840,0.938,0.000,-4.665,-0.107,-0.088,0.336,0.300
